number_of_dependents,is_graduated,is_self_employed,annual_income,loan_amount,loan_term,credit_score,residential_assets,commercial_assets,luxury_assets,bank_assets,loan_status
1,no,yes,3000.0,9000.0,20,419,8000.0,0.0,6000.0,3000.0,rejected
1,yes,no,87000.0,340000.0,16,663,54000.0,107000.0,178000.0,81000.0,approved
1,no,no,44000.0,121000.0,4,884,98000.0,65000.0,150000.0,60000.0,approved
1,yes,yes,56000.0,168000.0,16,528,75000.0,65000.0,123000.0,39000.0,rejected
2,yes,no,6000.0,13000.0,12,475,1000.0,11000.0,23000.0,6000.0,rejected
4,no,yes,25000.0,51000.0,20,695,11000.0,41000.0,67000.0,35000.0,approved
5,no,no,38000.0,105000.0,10,759,18000.0,67000.0,81000.0,53000.0,approved
2,no,no,25000.0,96000.0,4,636,9000.0,10000.0,73000.0,20000.0,approved
3,no,yes,55000.0,204000.0,10,546,106000.0,82000.0,135000.0,40000.0,rejected
5,yes,yes,45000.0,171000.0,2,639,106000.0,75000.0,120000.0,65000.0,approved
4,no,no,19000.0,40000.0,10,388,5000.0,14000.0,56000.0,9000.0,rejected
5,yes,yes,64000.0,200000.0,12,594,1000.0,21000.0,165000.0,55000.0,approved
1,no,yes,38000.0,111000.0,6,760,21000.0,18000.0,87000.0,57000.0,approved
4,no,yes,63000.0,169000.0,16,582,160000.0,36000.0,237000.0,60000.0,approved
3,no,no,3000.0,6000.0,6,896,3000.0,4000.0,6000.0,4000.0,approved
5,no,yes,71000.0,218000.0,18,891,70000.0,0.0,189000.0,47000.0,approved
2,no,yes,6000.0,17000.0,2,495,17000.0,2000.0,12000.0,5000.0,rejected
3,yes,yes,44000.0,153000.0,16,865,12000.0,84000.0,150000.0,34000.0,approved
4,no,no,76000.0,208000.0,12,775,19000.0,136000.0,192000.0,64000.0,approved
5,yes,yes,87000.0,264000.0,10,318,118000.0,29000.0,232000.0,92000.0,rejected
3,yes,yes,56000.0,127000.0,12,395,82000.0,93000.0,220000.0,64000.0,rejected
4,no,no,41000.0,131000.0,14,772,112000.0,42000.0,105000.0,38000.0,approved
2,no,yes,79000.0,161000.0,18,318,173000.0,29000.0,299000.0,93000.0,rejected
3,no,yes,56000.0,209000.0,14,649,40000.0,107000.0,130000.0,82000.0,approved
3,no,no,12000.0,31000.0,10,438,15000.0,22000.0,39000.0,10000.0,rejected
5,yes,no,69000.0,197000.0,6,588,98000.0,75000.0,171000.0,73000.0,approved
5,no,no,27000.0,56000.0,2,815,11000.0,20000.0,71000.0,26000.0,approved
4,yes,yes,98000.0,221000.0,4,364,168000.0,111000.0,265000.0,73000.0,rejected
2,no,no,93000.0,323000.0,4,586,143000.0,64000.0,370000.0,104000.0,approved
4,no,no,67000.0,253000.0,12,555,169000.0,36000.0,235000.0,49000.0,approved
4,yes,no,13000.0,46000.0,10,312,18000.0,6000.0,31000.0,8000.0,rejected
2,yes,yes,79000.0,171000.0,16,605,192000.0,141000.0,219000.0,104000.0,approved
5,no,no,67000.0,232000.0,18,672,16000.0,67000.0,208000.0,54000.0,approved
2,no,yes,21000.0,45000.0,18,591,25000.0,5000.0,55000.0,15000.0,approved
4,yes,yes,47000.0,110000.0,4,321,101000.0,1000.0,96000.0,69000.0,rejected
2,yes,no,37000.0,134000.0,16,393,64000.0,6000.0,142000.0,35000.0,rejected
0,yes,yes,58000.0,218000.0,2,561,44000.0,72000.0,150000.0,42000.0,approved
5,yes,yes,24000.0,69000.0,20,725,17000.0,4000.0,88000.0,24000.0,approved
1,no,yes,81000.0,276000.0,16,438,10000.0,105000.0,322000.0,80000.0,rejected
5,yes,yes,54000.0,214000.0,12,399,40000.0,97000.0,124000.0,68000.0,rejected
0,yes,no,14000.0,54000.0,8,592,41000.0,4000.0,43000.0,8000.0,approved
2,no,no,25000.0,86000.0,8,835,25000.0,40000.0,77000.0,13000.0,approved
0,no,yes,16000.0,53000.0,4,733,4000.0,21000.0,55000.0,11000.0,approved
0,no,no,37000.0,106000.0,20,484,58000.0,13000.0,139000.0,35000.0,rejected
5,no,yes,5000.0,18000.0,20,615,5000.0,7000.0,11000.0,3000.0,approved
3,no,yes,53000.0,195000.0,4,591,132000.0,47000.0,198000.0,79000.0,approved
0,yes,yes,28000.0,68000.0,12,349,41000.0,20000.0,111000.0,14000.0,rejected
1,yes,yes,96000.0,299000.0,18,478,185000.0,152000.0,382000.0,94000.0,rejected
4,yes,no,22000.0,78000.0,20,633,0.0,39000.0,84000.0,19000.0,approved
1,no,yes,84000.0,309000.0,8,378,186000.0,10000.0,259000.0,111000.0,rejected
1,no,no,21000.0,53000.0,20,461,15000.0,38000.0,81000.0,17000.0,rejected
2,no,yes,28000.0,70000.0,2,834,5000.0,29000.0,81000.0,13000.0,approved
0,no,no,25000.0,58000.0,20,671,74000.0,5000.0,75000.0,20000.0,approved
3,yes,yes,17000.0,58000.0,10,524,41000.0,29000.0,66000.0,8000.0,rejected
3,yes,no,61000.0,207000.0,4,816,149000.0,54000.0,242000.0,59000.0,approved
3,yes,no,41000.0,117000.0,10,729,69000.0,62000.0,154000.0,21000.0,approved
5,no,yes,45000.0,127000.0,8,307,110000.0,38000.0,126000.0,27000.0,rejected
2,yes,yes,56000.0,191000.0,8,350,27000.0,12000.0,142000.0,42000.0,rejected
3,no,yes,58000.0,166000.0,10,444,133000.0,59000.0,150000.0,85000.0,rejected
4,no,no,86000.0,267000.0,10,895,22000.0,88000.0,226000.0,69000.0,approved
2,yes,no,29000.0,105000.0,20,708,42000.0,6000.0,77000.0,43000.0,approved
2,no,yes,83000.0,176000.0,2,355,10000.0,7000.0,284000.0,68000.0,rejected
5,no,no,24000.0,51000.0,6,756,15000.0,2000.0,53000.0,34000.0,approved
4,yes,no,56000.0,120000.0,4,719,56000.0,29000.0,145000.0,34000.0,approved
1,yes,yes,95000.0,354000.0,14,439,4000.0,12000.0,202000.0,135000.0,rejected
4,no,yes,49000.0,159000.0,10,668,108000.0,83000.0,149000.0,28000.0,approved
4,no,yes,59000.0,165000.0,2,765,130000.0,94000.0,200000.0,35000.0,approved
5,yes,yes,5000.0,15000.0,4,476,2000.0,2000.0,11000.0,7000.0,approved
3,yes,no,70000.0,217000.0,14,781,54000.0,85000.0,193000.0,96000.0,approved
1,no,no,35000.0,127000.0,4,350,52000.0,68000.0,129000.0,18000.0,approved
0,yes,no,52000.0,122000.0,16,783,50000.0,20000.0,114000.0,51000.0,approved
3,yes,yes,63000.0,199000.0,12,770,19000.0,24000.0,155000.0,31000.0,approved
2,no,no,84000.0,283000.0,10,822,18000.0,160000.0,330000.0,44000.0,approved
1,no,yes,75000.0,225000.0,14,469,123000.0,96000.0,162000.0,45000.0,rejected
2,yes,no,33000.0,130000.0,16,300,55000.0,59000.0,74000.0,31000.0,rejected
2,no,no,88000.0,224000.0,14,692,217000.0,51000.0,186000.0,109000.0,approved
5,yes,no,2000.0,7000.0,18,707,-1000.0,1000.0,5000.0,2000.0,approved
5,no,yes,80000.0,291000.0,4,658,106000.0,86000.0,288000.0,46000.0,approved
3,yes,no,10000.0,40000.0,6,625,7000.0,1000.0,28000.0,5000.0,approved
1,yes,no,94000.0,267000.0,10,343,76000.0,25000.0,286000.0,132000.0,rejected
5,yes,no,21000.0,73000.0,18,358,37000.0,32000.0,72000.0,22000.0,rejected
4,yes,yes,54000.0,115000.0,20,705,146000.0,38000.0,135000.0,61000.0,approved
2,yes,yes,47000.0,151000.0,8,799,97000.0,25000.0,107000.0,47000.0,approved
3,yes,no,88000.0,337000.0,12,397,173000.0,160000.0,222000.0,88000.0,rejected
5,yes,no,32000.0,122000.0,6,493,77000.0,62000.0,67000.0,21000.0,rejected
0,yes,yes,72000.0,219000.0,4,446,177000.0,109000.0,245000.0,76000.0,approved
2,no,yes,25000.0,72000.0,16,315,55000.0,33000.0,49000.0,28000.0,rejected
5,no,yes,69000.0,157000.0,14,887,138000.0,53000.0,252000.0,45000.0,approved
5,yes,yes,57000.0,205000.0,16,429,28000.0,19000.0,224000.0,39000.0,rejected
4,yes,yes,55000.0,151000.0,18,673,105000.0,80000.0,139000.0,72000.0,approved
4,no,yes,92000.0,291000.0,10,731,145000.0,83000.0,358000.0,50000.0,approved
5,yes,yes,57000.0,115000.0,2,732,158000.0,37000.0,156000.0,53000.0,approved
5,yes,yes,50000.0,164000.0,14,525,130000.0,91000.0,153000.0,33000.0,rejected
4,no,no,23000.0,55000.0,6,343,-1000.0,41000.0,48000.0,32000.0,rejected
0,no,yes,30000.0,110000.0,16,331,80000.0,45000.0,66000.0,24000.0,rejected
0,no,no,79000.0,262000.0,18,845,142000.0,147000.0,274000.0,63000.0,approved
2,yes,no,20000.0,62000.0,16,696,41000.0,6000.0,54000.0,13000.0,approved
5,no,no,27000.0,87000.0,14,772,22000.0,28000.0,76000.0,37000.0,approved
3,yes,yes,64000.0,158000.0,18,628,69000.0,27000.0,248000.0,53000.0,approved
0,no,yes,82000.0,191000.0,2,764,229000.0,89000.0,205000.0,40000.0,approved
1,yes,no,28000.0,69000.0,14,553,4000.0,49000.0,68000.0,42000.0,approved
1,no,no,89000.0,200000.0,2,653,127000.0,6000.0,178000.0,99000.0,approved
1,no,no,51000.0,200000.0,4,506,79000.0,89000.0,203000.0,67000.0,approved
3,yes,no,28000.0,85000.0,20,431,62000.0,17000.0,78000.0,22000.0,rejected
2,no,yes,61000.0,123000.0,18,697,141000.0,91000.0,126000.0,35000.0,approved
2,no,no,84000.0,245000.0,6,588,110000.0,13000.0,229000.0,104000.0,approved
1,no,no,16000.0,56000.0,6,846,6000.0,28000.0,46000.0,12000.0,approved
5,yes,no,41000.0,110000.0,14,379,62000.0,17000.0,85000.0,54000.0,rejected
1,no,no,3000.0,7000.0,10,745,0.0,0.0,9000.0,1000.0,approved
4,yes,yes,83000.0,254000.0,4,624,229000.0,40000.0,248000.0,54000.0,approved
1,yes,no,46000.0,167000.0,16,407,130000.0,60000.0,98000.0,28000.0,rejected
3,no,yes,56000.0,116000.0,12,756,33000.0,18000.0,184000.0,78000.0,approved
3,yes,yes,41000.0,83000.0,16,351,60000.0,1000.0,111000.0,22000.0,rejected
3,no,no,37000.0,134000.0,18,373,28000.0,1000.0,132000.0,25000.0,rejected
4,no,yes,8000.0,24000.0,2,461,13000.0,13000.0,23000.0,3000.0,approved
4,yes,no,81000.0,281000.0,12,672,56000.0,92000.0,172000.0,95000.0,approved
2,yes,yes,27000.0,95000.0,10,434,27000.0,15000.0,81000.0,18000.0,rejected
2,no,yes,70000.0,214000.0,12,541,37000.0,13000.0,198000.0,96000.0,rejected
3,no,yes,81000.0,293000.0,2,413,81000.0,151000.0,255000.0,64000.0,approved
1,yes,no,32000.0,76000.0,4,592,30000.0,14000.0,81000.0,47000.0,approved
4,no,yes,4000.0,14000.0,10,665,3000.0,3000.0,15000.0,2000.0,approved
1,yes,no,78000.0,239000.0,4,313,26000.0,153000.0,230000.0,109000.0,approved
0,no,no,58000.0,196000.0,14,673,89000.0,107000.0,180000.0,72000.0,approved
0,no,yes,26000.0,60000.0,8,382,17000.0,22000.0,82000.0,16000.0,rejected
5,no,no,54000.0,211000.0,12,661,158000.0,104000.0,201000.0,54000.0,approved
3,yes,yes,6000.0,17000.0,4,576,4000.0,1000.0,21000.0,5000.0,approved
1,yes,no,6000.0,12000.0,14,443,7000.0,10000.0,22000.0,8000.0,rejected
4,yes,yes,19000.0,48000.0,12,656,15000.0,16000.0,54000.0,17000.0,approved
3,yes,no,78000.0,166000.0,20,896,124000.0,108000.0,305000.0,55000.0,approved
5,no,no,49000.0,141000.0,2,802,33000.0,75000.0,161000.0,27000.0,approved
3,yes,yes,83000.0,227000.0,2,650,36000.0,160000.0,180000.0,58000.0,approved
4,no,yes,39000.0,89000.0,10,665,93000.0,40000.0,92000.0,53000.0,approved
2,yes,no,90000.0,357000.0,12,339,152000.0,84000.0,195000.0,90000.0,rejected
5,no,yes,10000.0,24000.0,18,613,16000.0,13000.0,26000.0,6000.0,approved
5,yes,no,28000.0,72000.0,16,424,9000.0,50000.0,61000.0,32000.0,rejected
2,no,no,83000.0,208000.0,6,667,193000.0,41000.0,254000.0,68000.0,approved
4,no,yes,69000.0,183000.0,18,715,82000.0,6000.0,150000.0,75000.0,approved
5,no,yes,38000.0,91000.0,18,654,90000.0,40000.0,102000.0,30000.0,approved
2,no,no,80000.0,178000.0,20,549,24000.0,97000.0,274000.0,108000.0,rejected
4,yes,yes,98000.0,297000.0,4,373,111000.0,55000.0,378000.0,100000.0,approved
0,yes,yes,29000.0,72000.0,16,332,36000.0,57000.0,76000.0,36000.0,rejected
4,yes,no,79000.0,315000.0,20,534,124000.0,85000.0,216000.0,64000.0,rejected
3,no,no,46000.0,179000.0,8,396,107000.0,40000.0,123000.0,26000.0,rejected
2,yes,no,10000.0,37000.0,18,892,22000.0,8000.0,30000.0,5000.0,approved
5,yes,no,90000.0,213000.0,14,602,34000.0,77000.0,354000.0,110000.0,approved
0,yes,yes,94000.0,361000.0,10,615,212000.0,38000.0,274000.0,91000.0,approved
5,yes,yes,74000.0,233000.0,20,482,157000.0,36000.0,291000.0,68000.0,rejected
0,yes,no,66000.0,201000.0,16,397,192000.0,70000.0,172000.0,84000.0,rejected
0,no,no,13000.0,34000.0,10,464,12000.0,2000.0,35000.0,14000.0,rejected
0,yes,yes,11000.0,34000.0,14,832,32000.0,2000.0,44000.0,16000.0,approved
5,yes,no,92000.0,348000.0,12,802,220000.0,110000.0,198000.0,125000.0,approved
2,yes,no,70000.0,239000.0,18,628,134000.0,66000.0,252000.0,72000.0,approved
4,yes,no,51000.0,188000.0,10,694,64000.0,53000.0,135000.0,41000.0,approved
1,no,yes,32000.0,93000.0,20,741,38000.0,35000.0,69000.0,23000.0,approved
1,no,yes,37000.0,109000.0,14,748,37000.0,28000.0,132000.0,41000.0,approved
5,yes,no,36000.0,128000.0,4,320,25000.0,29000.0,126000.0,29000.0,approved
1,yes,no,56000.0,117000.0,10,774,110000.0,43000.0,131000.0,65000.0,approved
0,no,yes,95000.0,320000.0,2,500,83000.0,97000.0,245000.0,56000.0,approved
4,no,no,15000.0,40000.0,18,706,0.0,27000.0,44000.0,17000.0,approved
4,no,no,74000.0,183000.0,10,601,164000.0,126000.0,288000.0,61000.0,approved
2,yes,no,60000.0,174000.0,16,806,18000.0,21000.0,202000.0,35000.0,approved
0,yes,yes,30000.0,96000.0,6,644,39000.0,7000.0,105000.0,30000.0,approved
4,yes,yes,60000.0,129000.0,14,723,7000.0,16000.0,136000.0,41000.0,approved
5,yes,yes,6000.0,15000.0,12,509,16000.0,1000.0,19000.0,8000.0,rejected
0,yes,no,18000.0,66000.0,4,898,24000.0,1000.0,46000.0,14000.0,approved
2,yes,yes,55000.0,120000.0,2,567,72000.0,47000.0,115000.0,70000.0,approved
1,yes,no,10000.0,21000.0,6,715,22000.0,10000.0,22000.0,11000.0,approved
2,no,yes,17000.0,35000.0,10,854,50000.0,24000.0,34000.0,17000.0,approved
1,yes,yes,34000.0,123000.0,8,523,61000.0,47000.0,83000.0,26000.0,rejected
0,no,yes,26000.0,76000.0,18,470,7000.0,7000.0,55000.0,29000.0,rejected
1,yes,no,16000.0,35000.0,18,619,32000.0,1000.0,63000.0,15000.0,approved
0,yes,yes,43000.0,128000.0,20,572,86000.0,22000.0,110000.0,61000.0,approved
3,yes,no,14000.0,35000.0,16,365,26000.0,22000.0,29000.0,16000.0,rejected
0,no,no,80000.0,180000.0,16,791,139000.0,103000.0,234000.0,106000.0,approved
4,no,yes,50000.0,181000.0,12,424,52000.0,20000.0,145000.0,61000.0,rejected
5,yes,no,45000.0,102000.0,12,726,29000.0,86000.0,175000.0,42000.0,approved
1,yes,no,34000.0,99000.0,2,736,39000.0,48000.0,106000.0,45000.0,approved
5,yes,yes,57000.0,128000.0,14,488,136000.0,10000.0,132000.0,55000.0,rejected
2,no,yes,26000.0,76000.0,10,400,68000.0,28000.0,101000.0,32000.0,rejected
0,yes,yes,45000.0,122000.0,20,311,112000.0,50000.0,127000.0,24000.0,rejected
2,no,yes,51000.0,168000.0,2,504,64000.0,27000.0,171000.0,44000.0,approved
4,no,yes,51000.0,186000.0,20,312,96000.0,60000.0,165000.0,55000.0,rejected
5,yes,yes,17000.0,65000.0,14,587,11000.0,10000.0,64000.0,15000.0,approved
1,no,no,52000.0,105000.0,20,317,30000.0,80000.0,193000.0,53000.0,rejected
4,no,no,84000.0,290000.0,2,463,127000.0,11000.0,201000.0,67000.0,approved
4,yes,yes,34000.0,118000.0,20,616,50000.0,33000.0,99000.0,29000.0,approved
1,no,no,54000.0,194000.0,8,800,8000.0,61000.0,195000.0,30000.0,approved
0,yes,yes,7000.0,21000.0,12,813,2000.0,13000.0,22000.0,5000.0,approved
2,yes,no,76000.0,248000.0,12,564,140000.0,62000.0,247000.0,67000.0,approved
2,no,no,50000.0,147000.0,12,837,22000.0,72000.0,117000.0,48000.0,approved
5,no,yes,25000.0,94000.0,16,735,0.0,22000.0,95000.0,17000.0,approved
4,no,yes,20000.0,52000.0,16,724,52000.0,38000.0,46000.0,28000.0,approved
5,no,no,90000.0,239000.0,12,658,57000.0,46000.0,321000.0,61000.0,approved
0,no,yes,31000.0,85000.0,8,614,17000.0,46000.0,110000.0,33000.0,approved
2,yes,yes,85000.0,256000.0,16,714,114000.0,148000.0,172000.0,57000.0,approved
2,yes,yes,12000.0,46000.0,20,605,36000.0,15000.0,46000.0,6000.0,approved
4,yes,yes,28000.0,55000.0,8,875,69000.0,40000.0,60000.0,33000.0,approved
5,yes,yes,28000.0,109000.0,6,359,50000.0,33000.0,76000.0,30000.0,rejected
5,yes,yes,65000.0,241000.0,6,441,141000.0,96000.0,153000.0,52000.0,rejected
1,no,yes,54000.0,136000.0,4,821,116000.0,87000.0,199000.0,56000.0,approved
2,no,no,86000.0,333000.0,16,375,196000.0,112000.0,255000.0,112000.0,rejected
3,yes,no,47000.0,96000.0,10,545,52000.0,72000.0,120000.0,53000.0,rejected
5,no,yes,11000.0,39000.0,4,891,11000.0,2000.0,34000.0,9000.0,approved
0,yes,no,64000.0,140000.0,8,486,51000.0,127000.0,239000.0,37000.0,rejected
0,yes,no,43000.0,99000.0,4,696,124000.0,21000.0,170000.0,21000.0,approved
5,no,yes,29000.0,111000.0,4,683,17000.0,39000.0,94000.0,33000.0,approved
3,no,yes,9000.0,25000.0,20,529,9000.0,3000.0,32000.0,7000.0,rejected
5,no,no,81000.0,263000.0,4,429,36000.0,85000.0,222000.0,69000.0,approved
0,no,yes,88000.0,250000.0,4,400,113000.0,40000.0,236000.0,94000.0,rejected
1,no,no,64000.0,215000.0,6,489,16000.0,46000.0,176000.0,89000.0,rejected
2,yes,no,29000.0,66000.0,10,326,86000.0,22000.0,74000.0,34000.0,rejected
5,yes,no,16000.0,61000.0,8,663,39000.0,8000.0,64000.0,12000.0,approved
1,no,no,16000.0,51000.0,18,729,25000.0,20000.0,62000.0,9000.0,approved
2,yes,yes,31000.0,107000.0,4,398,31000.0,30000.0,74000.0,20000.0,approved
2,no,yes,56000.0,167000.0,14,856,4000.0,102000.0,147000.0,52000.0,approved
3,yes,yes,81000.0,199000.0,20,347,228000.0,144000.0,298000.0,55000.0,rejected
0,yes,yes,55000.0,171000.0,8,353,4000.0,2000.0,171000.0,52000.0,rejected
4,yes,no,23000.0,54000.0,16,490,62000.0,37000.0,55000.0,21000.0,rejected
1,no,yes,56000.0,180000.0,10,531,65000.0,90000.0,198000.0,84000.0,rejected
2,no,yes,45000.0,166000.0,4,679,103000.0,31000.0,117000.0,50000.0,approved
1,yes,yes,5000.0,18000.0,8,877,1000.0,2000.0,11000.0,6000.0,approved
0,yes,no,42000.0,110000.0,20,817,67000.0,24000.0,117000.0,61000.0,approved
1,no,no,91000.0,233000.0,18,792,8000.0,126000.0,321000.0,124000.0,approved
4,yes,yes,32000.0,128000.0,18,664,63000.0,34000.0,76000.0,21000.0,approved
4,yes,yes,62000.0,213000.0,16,882,118000.0,35000.0,129000.0,41000.0,approved
3,no,yes,25000.0,77000.0,10,768,45000.0,4000.0,80000.0,26000.0,approved
3,yes,yes,5000.0,9000.0,12,538,0.0,7000.0,15000.0,3000.0,rejected
4,no,no,69000.0,180000.0,8,347,164000.0,93000.0,183000.0,87000.0,rejected
0,yes,yes,18000.0,52000.0,16,317,49000.0,15000.0,40000.0,13000.0,rejected
0,yes,yes,40000.0,145000.0,2,713,62000.0,49000.0,122000.0,47000.0,approved
1,no,no,39000.0,123000.0,10,683,10000.0,7000.0,117000.0,24000.0,approved
5,yes,no,9000.0,32000.0,10,803,16000.0,17000.0,23000.0,8000.0,approved
0,yes,yes,82000.0,297000.0,6,405,39000.0,8000.0,239000.0,57000.0,rejected
5,yes,no,23000.0,49000.0,4,529,62000.0,39000.0,92000.0,20000.0,rejected
5,yes,yes,69000.0,194000.0,6,801,101000.0,94000.0,170000.0,55000.0,approved
3,no,no,88000.0,307000.0,12,707,150000.0,1000.0,328000.0,80000.0,approved
1,yes,no,26000.0,72000.0,8,349,59000.0,14000.0,94000.0,30000.0,rejected
1,yes,no,37000.0,87000.0,20,885,62000.0,35000.0,109000.0,26000.0,approved
2,yes,yes,62000.0,238000.0,4,489,29000.0,75000.0,213000.0,33000.0,approved
3,yes,yes,10000.0,26000.0,6,341,29000.0,17000.0,36000.0,11000.0,rejected
1,no,no,60000.0,200000.0,12,637,108000.0,43000.0,200000.0,86000.0,approved
1,yes,no,17000.0,67000.0,16,537,43000.0,29000.0,35000.0,11000.0,rejected
5,no,yes,17000.0,46000.0,12,503,9000.0,22000.0,48000.0,12000.0,rejected
1,yes,no,71000.0,143000.0,12,720,46000.0,5000.0,273000.0,84000.0,approved
5,yes,no,94000.0,368000.0,10,509,207000.0,74000.0,224000.0,63000.0,rejected
5,no,no,62000.0,164000.0,6,360,9000.0,72000.0,224000.0,63000.0,rejected
1,yes,no,83000.0,318000.0,16,818,234000.0,74000.0,322000.0,85000.0,approved
1,yes,yes,89000.0,212000.0,8,716,54000.0,92000.0,238000.0,79000.0,approved
1,yes,yes,65000.0,148000.0,12,360,35000.0,21000.0,150000.0,73000.0,rejected
3,yes,yes,81000.0,267000.0,10,895,51000.0,98000.0,171000.0,99000.0,approved
2,no,no,49000.0,135000.0,8,328,105000.0,81000.0,183000.0,34000.0,rejected
4,yes,no,91000.0,266000.0,2,812,233000.0,119000.0,331000.0,104000.0,approved
3,yes,yes,90000.0,331000.0,16,456,238000.0,70000.0,260000.0,71000.0,rejected
4,yes,yes,13000.0,39000.0,16,566,7000.0,2000.0,34000.0,16000.0,approved
1,no,no,67000.0,250000.0,20,598,53000.0,129000.0,136000.0,70000.0,approved
5,no,no,32000.0,93000.0,6,656,70000.0,32000.0,127000.0,42000.0,approved
0,no,no,75000.0,287000.0,2,895,20000.0,41000.0,215000.0,72000.0,approved
3,yes,no,49000.0,128000.0,14,653,73000.0,10000.0,130000.0,72000.0,approved
1,no,yes,7000.0,18000.0,16,641,21000.0,4000.0,16000.0,9000.0,approved
2,yes,no,64000.0,165000.0,8,544,121000.0,63000.0,152000.0,54000.0,rejected
0,no,yes,39000.0,141000.0,20,811,57000.0,36000.0,105000.0,53000.0,approved
4,yes,no,97000.0,269000.0,10,460,114000.0,39000.0,314000.0,93000.0,rejected
5,yes,yes,36000.0,125000.0,12,795,106000.0,27000.0,111000.0,48000.0,approved
2,yes,yes,34000.0,103000.0,4,745,49000.0,40000.0,100000.0,39000.0,approved
0,no,no,98000.0,201000.0,16,606,62000.0,8000.0,373000.0,87000.0,approved
1,no,no,51000.0,142000.0,6,451,61000.0,76000.0,114000.0,56000.0,rejected
4,yes,yes,59000.0,118000.0,8,479,110000.0,12000.0,157000.0,39000.0,rejected
5,yes,no,12000.0,24000.0,14,495,18000.0,18000.0,41000.0,13000.0,rejected
2,no,no,97000.0,302000.0,14,769,237000.0,136000.0,264000.0,75000.0,approved
5,no,yes,47000.0,118000.0,4,639,36000.0,7000.0,94000.0,55000.0,approved
5,yes,no,42000.0,125000.0,18,723,12000.0,3000.0,129000.0,61000.0,approved
4,yes,no,93000.0,261000.0,16,623,117000.0,105000.0,211000.0,107000.0,approved
3,no,yes,53000.0,208000.0,6,487,97000.0,34000.0,185000.0,42000.0,rejected
0,yes,no,76000.0,301000.0,2,743,207000.0,87000.0,276000.0,96000.0,approved
2,yes,no,62000.0,169000.0,12,754,23000.0,42000.0,153000.0,79000.0,approved
0,yes,no,89000.0,216000.0,10,552,23000.0,99000.0,207000.0,119000.0,approved
4,no,yes,79000.0,273000.0,10,560,231000.0,144000.0,285000.0,109000.0,approved
1,yes,yes,35000.0,108000.0,14,632,69000.0,15000.0,109000.0,42000.0,approved
2,yes,no,53000.0,167000.0,18,339,46000.0,33000.0,120000.0,41000.0,rejected
2,no,no,14000.0,31000.0,4,881,37000.0,4000.0,50000.0,11000.0,approved
4,no,no,44000.0,172000.0,4,563,41000.0,37000.0,127000.0,29000.0,approved
5,no,no,28000.0,82000.0,14,615,74000.0,33000.0,67000.0,27000.0,approved
3,no,no,13000.0,33000.0,8,795,14000.0,8000.0,46000.0,16000.0,approved
4,yes,no,84000.0,287000.0,14,878,234000.0,83000.0,239000.0,86000.0,approved
5,yes,yes,53000.0,140000.0,6,633,118000.0,45000.0,128000.0,61000.0,approved
2,yes,no,60000.0,139000.0,4,533,30000.0,96000.0,146000.0,41000.0,rejected
2,no,yes,21000.0,68000.0,12,795,61000.0,19000.0,72000.0,24000.0,approved
0,no,no,43000.0,110000.0,4,374,71000.0,73000.0,93000.0,47000.0,rejected
4,no,yes,73000.0,229000.0,12,848,63000.0,29000.0,285000.0,41000.0,approved
